Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Tripr,"Solid Men Hooded Neck Light Blue, Black, Grey T-Shirt",4,659,https://www.flipkart.com/tripr-solid-men-hooded-neck-light-blue-black-grey-t-shirt/p/itm4d739d860f21b?pid=TSHFSXGQ3BSZG7UJ&lid=LSTTSHFSXGQ3BSZG7UJ7DYBRH&marketplace=FLIPKART&srno=s_19_730&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaWNUxKr3Vb0aQUvT03EzXOhTmPaGu7SlaspqIsGaVIllQ%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,31621,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,19
Seven Rocks,Color Block Men Round Neck Black T-Shirt,4,339,https://www.flipkart.com/seven-rocks-color-block-men-round-neck-black-t-shirt/p/itmfgdggqkrx7egp?pid=TSHFFQ2CANCYJXE8&lid=LSTTSHFFQ2CANCYJXE8KDRUT2&marketplace=FLIPKART&srno=s_19_731&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFFQ2CANCYJXE8.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,944,Black-Anthra Grey-Red,Full Sleeve,Round Neck,Polycotton,Regular Fit,19
Pepe Jeans,Solid Men Round Neck Blue T-Shirt,3.8,551,https://www.flipkart.com/pepe-jeans-solid-men-round-neck-blue-t-shirt/p/itmaf324fdadc4e5?pid=SWTFM55GGGERMVEZ&lid=LSTSWTFM55GGGERMVEZDSJXNX&marketplace=FLIPKART&srno=s_19_732&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.SWTFM55GGGERMVEZ.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,5,DARK DENIM,Full Sleeve,Round Neck,Pure Cotton,Regular,19
Gritstones,"Ombre Men Hooded White, Black T-Shirt",4.1,425,https://www.flipkart.com/gritstones-ombre-men-hooded-white-black-t-shirt/p/itmfbfherpshywgg?pid=TSHFBFG78MKQQYYJ&lid=LSTTSHFBFG78MKQQYYJNYBRTH&marketplace=FLIPKART&srno=s_19_733&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFBFG78MKQQYYJ.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,8560,"White, Black",Full Sleeve,Hooded,Cotton Blend,Slim Fit,19
LEWEL,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,469,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=s_19_734&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaX473voQnI5dR3nnCnNHT919JAmG1VD7rtpg%2By00nAi%2Bw%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,72054,"Yellow, White, Blue",Full Sleeve,Hooded Neck,Cotton Blend,Regular,19
TRUS TEE,Solid Men Turtle Neck Black T-Shirt,4,474,https://www.flipkart.com/trus-tee-solid-men-turtle-neck-black-t-shirt/p/itmf7g7zwccbpmcs?pid=TSHF7HBRQKKZJDHH&lid=LSTTSHF7HBRQKKZJDHH5X8BBU&marketplace=FLIPKART&srno=s_19_735&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHF7HBRQKKZJDHH.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,178,Black,Full Sleeve,Turtle Neck,Cotton Lycra Blend,Slim Fit,19
Peter England,Textured Men Round Neck Dark Blue T-Shirt,4.6,1039,https://www.flipkart.com/peter-england-textured-men-round-neck-dark-blue-t-shirt/p/itm517f960b74615?pid=TSHFZZ6NQUF594FA&lid=LSTTSHFZZ6NQUF594FATODVRG&marketplace=FLIPKART&srno=s_19_736&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFZZ6NQUF594FA.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,25,Dark Blue,Half Sleeve,Round Neck,Cotton Blend,Slim,19
Billion,Printed Men Henley Neck Grey T-Shirt,4.1,542,https://www.flipkart.com/billion-printed-men-henley-neck-grey-t-shirt/p/itm194948fb3b83f?pid=TSHFMZ9QEHRGRFHW&lid=LSTTSHFMZ9QEHRGRFHWPQUUB4&marketplace=FLIPKART&srno=s_19_737&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFMZ9QEHRGRFHW.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,97,Grey,Short Sleeve,Henley Neck,Pure Cotton,Slim,19
sesky,Typography Men Round Neck White T-Shirt,4.4,381,https://www.flipkart.com/sesky-typography-men-round-neck-white-t-shirt/p/itm54025d6a2644a?pid=TSHFSZFM4GDBEZWH&lid=LSTTSHFSZFM4GDBEZWHYTJQCT&marketplace=FLIPKART&srno=s_19_738&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFSZFM4GDBEZWH.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,5,white,Half Sleeve,Round Neck,Polycotton,s,19
M7 By Metronaut,Printed Men Polo Neck Multicolor T-Shirt,4.3,547,https://www.flipkart.com/m7-metronaut-printed-men-polo-neck-multicolor-t-shirt/p/itm2eb57ddb1a2f5?pid=TSHFGWX6SSZXVTHF&lid=LSTTSHFGWX6SSZXVTHFAB3EFZ&marketplace=FLIPKART&srno=s_19_739&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFGWX6SSZXVTHF.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,77,Multicolor,Short Sleeve,Polo Neck,Polycotton,Slim,19
The EG Store,Color Block Men Round Neck Grey T-Shirt,3.8,319,https://www.flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYH7Y9SAKJ&lid=LSTTSHFEJWYH7Y9SAKJRNUHE3&marketplace=FLIPKART&srno=s_19_740&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaWpbabpdbczkd8j8ge9S%2BTJ5pZh0Ig4CxtHQ%2FWAcbEKiA%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,2127,Grey,Short Sleeve,Round Neck,Polycotton,Slim,19
Peter England,Solid Men Polo Neck Red T-Shirt,4.3,779,https://www.flipkart.com/peter-england-solid-men-polo-neck-red-t-shirt/p/itmfdzzewhwkycpd?pid=TSHFG3B3A8HUJKYU&lid=LSTTSHFG3B3A8HUJKYUSVTZK7&marketplace=FLIPKART&srno=s_19_741&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFG3B3A8HUJKYU.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,6,Red,Short Sleeve,Polo Neck,Polycotton,Slim Fit,19
JORKK,Solid Men Polo Neck Maroon T-Shirt,3.8,299,https://www.flipkart.com/jorkk-solid-men-polo-neck-maroon-t-shirt/p/itm5c43f4daac77a?pid=TSHFG3VMDRCYRUCX&lid=LSTTSHFG3VMDRCYRUCXFZTEPH&marketplace=FLIPKART&srno=s_19_742&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFG3VMDRCYRUCX.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,4805,Maroon,Half Sleeve,Polo Neck,Pure Cotton,Regular,19
Smartees,Striped Men Round Neck White T-Shirt,3.9,299,https://www.flipkart.com/smartees-striped-men-round-neck-white-t-shirt/p/itmb12f4da61cf58?pid=TSHFPYNJGUYFCYYR&lid=LSTTSHFPYNJGUYFCYYRUSGULG&marketplace=FLIPKART&srno=s_19_743&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFPYNJGUYFCYYR.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,200,White,Half Sleeve,Round Neck,Cotton Blend,Slim,19
Peter England University,Solid Men Henley Neck White T-Shirt,4.5,719,https://www.flipkart.com/peter-england-university-solid-men-henley-neck-white-t-shirt/p/itm9eec9750c8a21?pid=TSHFKYBUZQ7WJGHP&lid=LSTTSHFKYBUZQ7WJGHPR3NVM6&marketplace=FLIPKART&srno=s_19_744&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaWlXbOJ%2BTyuU9fmRUqJiI3MRkCzMhpBbH75a307msQspA%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,14,white,Short Sleeve,Henley Neck,Polycotton,Regular,19
Maniac,"Solid Men s Red, Black T-Shirt",3.6,372,https://www.flipkart.com/maniac-solid-men-s-red-black-t-shirt/p/itmfezk5byzqfenm?pid=TSHFEYZBRW3T9ZZM&lid=LSTTSHFEYZBRW3T9ZZM3GGMLQ&marketplace=FLIPKART&srno=s_19_745&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFEYZBRW3T9ZZM.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,4292,Black|Red,Short Sleeve,Others,Pure Cotton,Slim,19
Leotude,"Solid Men Round Neck Black, Grey T-Shirt",4.1,299,https://www.flipkart.com/leotude-solid-men-round-neck-black-grey-t-shirt/p/itm6cf3a8cdf1f22?pid=TSHFKP5TWPYYHJDU&lid=LSTTSHFKP5TWPYYHJDUT2VXCZ&marketplace=FLIPKART&srno=s_19_746&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFKP5TWPYYHJDU.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,261,"Black, Grey",Sleeveless,Round Neck,Cotton Blend,Regular Fit,19
ADIDAS,Military Camouflage Men Round Neck Multicolor T-Shirt,4.5,1333,https://www.flipkart.com/adidas-military-camouflage-men-round-neck-multicolor-t-shirt/p/itme2449d659e244?pid=TSHFZYXQQUDVPD2Z&lid=LSTTSHFZYXQQUDVPD2ZOYTBO0&marketplace=FLIPKART&srno=s_19_747&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFZYXQQUDVPD2Z.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,34,LEGGRN/WHITE,Short Sleeve,Round Neck,Polyester,Regular,19
Ronit leading Clothing,Striped Men Hooded Neck Black T-Shirt,4,282,https://www.flipkart.com/ronit-leading-clothing-striped-men-hooded-neck-black-t-shirt/p/itm3ef84d285e7e8?pid=TSHFNFHBXXW8HAAZ&lid=LSTTSHFNFHBXXW8HAAZ9WSQSA&marketplace=FLIPKART&srno=s_19_748&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFNFHBXXW8HAAZ.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,663,Black,Full Sleeve,Hooded Neck,Pure Cotton,Regular,19
DILLINGER,Solid Men Round Neck Black T-Shirt,4.2,429,https://www.flipkart.com/dillinger-solid-men-round-neck-black-t-shirt/p/itm94d8ba5bc36aa?pid=TSHFNPMY83SGK4JG&lid=LSTTSHFNPMY83SGK4JG2T6DPQ&marketplace=FLIPKART&srno=s_19_749&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFNPMY83SGK4JG.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,51,BLACK,Full Sleeve,Round Neck,Pure Cotton,Regular,19
Tripr,"Solid Men Hooded Neck Dark Blue, Light Blue, Grey T-Shi...",4,649,https://www.flipkart.com/tripr-solid-men-hooded-neck-dark-blue-light-grey-t-shirt/p/itmf9c9acc4c5bf0?pid=TSHFSXGQBHYRQAHA&lid=LSTTSHFSXGQBHYRQAHAAX3M5J&marketplace=FLIPKART&srno=s_19_750&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaVEFhF3qedxJ26u78JpG5Xw6Jv9xBCCthjjR3KoTNdHXQ%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,31621,brand_multicolor4,Full Sleeve,Hooded Neck,Cotton Blend,Regular,19
SHAPPHR,Solid Men Hooded Neck Black T-Shirt,3.9,284,https://www.flipkart.com/shapphr-solid-men-hooded-neck-black-t-shirt/p/itm4b6db5a3911d7?pid=TSHFM6J6BS3HWHHT&lid=LSTTSHFM6J6BS3HWHHTKJBANO&marketplace=FLIPKART&srno=s_19_751&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFM6J6BS3HWHHT.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,410,Black,Full Sleeve,Hooded Neck,Cotton Blend,Slim Fit,19
Duke,Solid Men Polo Neck Black T-Shirt,4,559,https://www.flipkart.com/duke-solid-men-polo-neck-black-t-shirt/p/itm02328a8069bf2?pid=TSHFHFGW3N8AV3VD&lid=LSTTSHFHFGW3N8AV3VDCRYPUQ&marketplace=FLIPKART&srno=s_19_752&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFHFGW3N8AV3VD.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,724,Black,Half Sleeve,Polo Neck,Cotton Blend,Regular,19
Maniac,"Self Design Men Hooded Neck White, Black T-Shirt",4.2,449,https://www.flipkart.com/maniac-self-design-men-hooded-neck-white-black-t-shirt/p/itm9b3b5e689d700?pid=TSHFZYYNRHMZZ5SW&lid=LSTTSHFZYYNRHMZZ5SWEAU2UC&marketplace=FLIPKART&srno=s_19_753&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFZYYNRHMZZ5SW.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,163,White|Black,Full Sleeve,Hooded Neck,Pure Cotton,Slim Fit,19
THE EG STORE,Color Block Men Round Neck Red T-Shirt,3.7,299,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMPW3WGMGZ&lid=LSTTSHFGSYMPW3WGMGZI83QXE&marketplace=FLIPKART&srno=s_19_754&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaUR1gyqn11GWB4%2BSEDHwDk42fa2LVrgm5EN95EgJUwM%2FA%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,166,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,19
U.S. Polo Assn,Solid Men Polo Neck Dark Blue T-Shirt,,899,https://www.flipkart.com/u-s-polo-assn-solid-men-neck-dark-blue-t-shirt/p/itmf5xwgf33wm2t7?pid=TSHF5XSQ4EQZGF2A&lid=LSTTSHF5XSQ4EQZGF2ATPK3UI&marketplace=FLIPKART&srno=s_19_755&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHF5XSQ4EQZGF2A.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,50,Navy,Half Sleeve,Polo Neck,Pure Cotton,Regular Fit,19
Wild West,Printed Men Polo Neck White T-Shirt,3.2,570,https://www.flipkart.com/wild-west-printed-men-polo-neck-white-t-shirt/p/itm57016081f3ea7?pid=TSHFP7YABRW8JHRD&lid=LSTTSHFP7YABRW8JHRDJT88MK&marketplace=FLIPKART&srno=s_19_756&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFP7YABRW8JHRD.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,11,White,Half Sleeve,Polo Neck,Polycotton,REGULAR FIT,19
Trendfull,Solid Men V Neck White T-Shirt,3.8,299,https://www.flipkart.com/trendfull-solid-men-v-neck-white-t-shirt/p/itme19cab2f6cd29?pid=TSHFZYTYTHECBWQV&lid=LSTTSHFZYTYTHECBWQVUDE6U9&marketplace=FLIPKART&srno=s_19_757&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFZYTYTHECBWQV.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,346,Wht,Half Sleeve,V Neck,Cotton Blend,Slim Fit,19
U.S. Polo Assn,Solid Men Polo Neck Dark Blue T-Shirt,4,1049,https://www.flipkart.com/u-s-polo-assn-solid-men-neck-dark-blue-t-shirt/p/itmf7htzwz8e5tvr?pid=TSHF7HTZZBFFBVUF&lid=LSTTSHF7HTZZBFFBVUF7VUSF2&marketplace=FLIPKART&srno=s_19_758&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHF7HTZZBFFBVUF.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,263,REGETTA MEL,Half Sleeve,Polo Neck,Pure Cotton,STANDARD,19
REEBOK,Self Design Men Round Neck Blue T-Shirt,4.2,699,https://www.flipkart.com/reebok-self-design-men-round-neck-blue-t-shirt/p/itm78493fd6725cd?pid=TSHFZ3JDAYQGYHRQ&lid=LSTTSHFZ3JDAYQGYHRQUYGMNQ&marketplace=FLIPKART&srno=s_19_759&otracker=search&otracker1=search&fm=organic&iid=657ee6dc-cec1-4a0b-8c24-3f1771298729.TSHFZ3JDAYQGYHRQ.SEARCH&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,35,TEDKRO,Short Sleeve,Round Neck,Polyester,Regular,19
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_19_760&otracker=search&otracker1=search&fm=organic&iid=en_FkM4ChAbtoJRrdsVYlC%2BcbQkUycfRR56QUqI4zRsNaXE7Lq6cIsM%2FSwNiOtOFXtGH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=6uyjetkiio0000001594639712175&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,19
Wexford,Striped Men Polo Neck Grey T-Shirt,3.7,489,https://www.flipkart.com/wexford-striped-men-polo-neck-grey-t-shirt/p/itmez6yst6syzzkg?pid=TSHEGKXYKEXZQBYY&lid=LSTTSHEGKXYKEXZQBYYSNJXTA&marketplace=FLIPKART&srno=s_20_761&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHEGKXYKEXZQBYY.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,4363,Grey,Half Sleeve,Polo Neck,Cotton Blend,Regular,20
Roden,Striped Men Round Neck Yellow T-Shirt,4.1,449,https://www.flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7dd99f7d26984?pid=TSHFPJJ6XYDPBKKB&lid=LSTTSHFPJJ6XYDPBKKBCLWWB9&marketplace=FLIPKART&srno=s_20_762&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFPJJ6XYDPBKKB.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,425,Yellow,Half Sleeve,Round Neck,Pure Cotton,Slim,20
Wexford,Solid Men Polo Neck Green T-Shirt,3.9,509,https://www.flipkart.com/wexford-solid-men-polo-neck-green-t-shirt/p/itmf3yvv2gb4kdqw?pid=TSHEN96MGKVHUHFW&lid=LSTTSHEN96MGKVHUHFWJXRF2L&marketplace=FLIPKART&srno=s_20_763&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHEN96MGKVHUHFW.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,3533,Green,Half Sleeve,Polo Neck,Cotton Blend,Regular Fit,20
The EG Store,Color Block Men Round Neck Red T-Shirt,3.8,328,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itma955b401c2425?pid=TSHFGXTNP9YNGNVC&lid=LSTTSHFGXTNP9YNGNVCH2ADBO&marketplace=FLIPKART&srno=s_20_764&otracker=search&otracker1=search&fm=organic&iid=en_jxld76ZxLl%2F4FWIrKQrzJa5lkXDar6j6TklXzYDQ4mBUBOFwxUC1RMN9W5Tcr3Admd9YHhnRXdeTppJzUR69MQ%3D%3D&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,14194,Red,Full Sleeve,Round Neck,Polycotton,Slim,20
Levi's,Solid Men Polo Neck Maroon T-Shirt,4.1,1359,https://www.flipkart.com/levi-s-solid-men-polo-neck-maroon-t-shirt/p/itma01eca580b9d1?pid=TSHFNF7GX2PNT3H4&lid=LSTTSHFNF7GX2PNT3H4LINQ0W&marketplace=FLIPKART&srno=s_20_765&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFNF7GX2PNT3H4.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,47,Red,Short Sleeve,Polo Neck,Cotton Blend,Standard,20
Hotfits,Printed Men Round Neck Multicolor T-Shirt,4,699,https://www.flipkart.com/hotfits-printed-men-round-neck-multicolor-t-shirt/p/itmf56g7nc6zwghk?pid=TSHF56CUDGPHGPJF&lid=LSTTSHF56CUDGPHGPJFB8RGLZ&marketplace=FLIPKART&srno=s_20_766&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHF56CUDGPHGPJF.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,147,grey-orange-white,Sleeveless,Round Neck,Cotton Blend,Regular,20
FastColors,"Color Block Men Round Neck White, Blue T-Shirt",3.9,679,https://www.flipkart.com/fastcolors-color-block-men-round-neck-white-blue-t-shirt/p/itmd33e5387ee46f?pid=TSHFSMJWBYQYY6TY&lid=LSTTSHFSMJWBYQYY6TYBXRF4D&marketplace=FLIPKART&srno=s_20_767&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFSMJWBYQYY6TY.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,132,White Blue,Full Sleeve,Round Neck,Pure Cotton,Regular,20
Wrangler,Printed Men Round Neck Yellow T-Shirt,4.5,716,https://www.flipkart.com/wrangler-printed-men-round-neck-yellow-t-shirt/p/itmfgfgyzmtubmay?pid=TSHFGFGHUTX7GZED&lid=LSTTSHFGFGHUTX7GZED2GNLGH&marketplace=FLIPKART&srno=s_20_768&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFGFGHUTX7GZED.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,4,JSW-MUSTARD,Short Sleeve,Round Neck,Polycotton,Regular,20
Try This,Solid Men Henley Blue T-Shirt,3.9,329,https://www.flipkart.com/try-solid-men-henley-blue-t-shirt/p/itmf67uhj96qxtgq?pid=TSHF65P6Z2UAQY58&lid=LSTTSHF65P6Z2UAQY58IXI1XD&marketplace=FLIPKART&srno=s_20_769&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHF65P6Z2UAQY58.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,10484,Blue,Full Sleeve,Henley,Cotton Blend,Slim,20
Tripr,"Solid Men Hooded Neck Light Blue, Black, Grey T-Shirt",4,659,https://www.flipkart.com/tripr-solid-men-hooded-neck-light-blue-black-grey-t-shirt/p/itm4d739d860f21b?pid=TSHFSXGQ3BSZG7UJ&lid=LSTTSHFSXGQ3BSZG7UJ7DYBRH&marketplace=FLIPKART&srno=s_20_770&otracker=search&otracker1=search&fm=organic&iid=en_jxld76ZxLl%2F4FWIrKQrzJa5lkXDar6j6TklXzYDQ4mDbRXLGENHQjVYaioG1g%2BkFTmPaGu7SlaspqIsGaVIllQ%3D%3D&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,31621,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,20
HEMLOCK,Solid Men Polo Neck Black T-Shirt,3.2,289,https://www.flipkart.com/hemlock-solid-men-polo-neck-black-t-shirt/p/itmdacff02cd65fb?pid=TSHFSS4KSBTZDUFD&lid=LSTTSHFSS4KSBTZDUFDHVLZ0T&marketplace=FLIPKART&srno=s_20_771&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFSS4KSBTZDUFD.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,10,Black,Half Sleeve,Polo Neck,Pure Cotton,Regular,20
Tees Collection,Solid Men Hooded Neck Black T-Shirt,4.2,331,https://www.flipkart.com/tees-collection-solid-men-hooded-neck-black-t-shirt/p/itm70dc82fed716f?pid=TSHF4ZFYYGQAY9F4&lid=LSTTSHF4ZFYYGQAY9F4JPGNON&marketplace=FLIPKART&srno=s_20_772&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHF4ZFYYGQAY9F4.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,2367,Black,Sleeveless,Hooded Neck,Cotton Blend,Regular,20
Maniac,Self Design Men Round Neck Maroon T-Shirt,4,424,https://www.flipkart.com/maniac-self-design-men-round-neck-maroon-t-shirt/p/itmfby6vyh2ddzgg?pid=TSHFBY4FDFK3HQUS&lid=LSTTSHFBY4FDFK3HQUSXMBMXK&marketplace=FLIPKART&srno=s_20_773&otracker=search&otracker1=search&fm=organic&iid=c5e84476-1184-45f8-9581-83d50066c4b9.TSHFBY4FDFK3HQUS.SEARCH&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,23557,Maroon,Full Sleeve,Round Neck,Pure Cotton,slim,20
LEWEL,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,469,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=s_20_774&otracker=search&otracker1=search&fm=organic&iid=en_jxld76ZxLl%2F4FWIrKQrzJa5lkXDar6j6TklXzYDQ4mBah7pgcfey62qHiVP6c8%2Fg9JAmG1VD7rtpg%2By00nAi%2Bw%3D%3D&ssid=adg985itds0000001594639744384&qH=314c11a226d7cd83,72054,"Yellow, White, Blue",Full Sleeve,Hooded Neck,Cotton Blend,Regular,20
