Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Pepe Jeans,Boys Applique Cotton Blend T Shirt,4.2,679.0,https://www.flipkart.com/pepe-jeans-boys-applique-cotton-blend-t-shirt/p/itmfbgw6fkmhkhzz?pid=KTBFGGVNYWRFFGZH&lid=LSTKTBFGGVNYWRFFGZHYOTQIP&marketplace=FLIPKART&srno=s_21_839&otracker=search&otracker1=search&fm=organic&iid=746bfe4e-4e68-4203-a20f-a1af4327a687.KTBFGGVNYWRFFGZH.SEARCH&ssid=jisz1prasw0000001594651136023&qH=406e05abfdea97a8,21,ROY-MEL,Half Sleeve,Round Neck,Pure Cotton,Regular,21
Tripr,Boys Printed Cotton Blend T Shirt,4.1,399.0,https://www.flipkart.com/tripr-boys-printed-cotton-blend-t-shirt/p/itmf9960bd0bf230?pid=KTBFZM7SBGYYBNSE&lid=LSTKTBFZM7SBGYYBNSEQTR1KU&marketplace=FLIPKART&srno=s_21_840&otracker=search&otracker1=search&fm=organic&iid=en_M2lV6PfjQmmO5fcyxV5G6ERAIqFn2QDD9VjVYCue4TIergG27bXjnQmnie2SWT8WWnuGERn0yivVzB%2FrAd4WLw%3D%3D&ssid=jisz1prasw0000001594651136023&qH=406e05abfdea97a8,2265,NavyBlue-Grey,Full Sleeve,Hooded,80% Cotton-20% Polyester,Regular,21
US Polo Kids,Boys Printed Cotton Blend T Shirt,4.2,429.0,https://www.flipkart.com/polo-kids-boys-printed-cotton-blend-t-shirt/p/itmfcdyymhkghcgt?pid=KTBFCDYYJX7CAT5Q&lid=LSTKTBFCDYYJX7CAT5QZX6JYA&marketplace=FLIPKART&srno=s_22_841&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFCDYYJX7CAT5Q.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,91,INSIGNIA BLUE,Half Sleeve,Round Neck,Cotton,Regular,22
Puma,Boys Printed Cotton Blend T Shirt,4.4,809.0,https://www.flipkart.com/puma-boys-printed-cotton-blend-t-shirt/p/itmb0fa229252bc7?pid=KTBFMBVZYGJBWMFT&lid=LSTKTBFMBVZYGJBWMFT9ZCROD&marketplace=FLIPKART&srno=s_22_842&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFMBVZYGJBWMFT.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,5,White,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Miss & Chief,Boys Printed Pure Cotton T Shirt,4.0,279.0,https://www.flipkart.com/miss-chief-boys-printed-pure-cotton-t-shirt/p/itmb70a3365bacbb?pid=KTBFZ5D8UN4HGFCK&lid=LSTKTBFZ5D8UN4HGFCKU5LGB8&marketplace=FLIPKART&srno=s_22_843&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFZ5D8UN4HGFCK.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,22,Light Green,Half Sleeve,Round Neck,100% Cotton,Regular,22
Allen Solly Junior,Boys Striped Pure Cotton T Shirt,4.4,769.0,https://www.flipkart.com/allen-solly-junior-boys-striped-pure-cotton-t-shirt/p/itm7b8ddec3188d5?pid=KTBFGMNQG5HHCBB8&lid=LSTKTBFGMNQG5HHCBB8HLAWXK&marketplace=FLIPKART&srno=s_22_844&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGMNQG5HHCBB8.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,92,Navy,Half Sleeve,Polo Neck,Cotton,Regular,22
Gini & Jony,Boys Printed Cotton Blend T Shirt,3.6,629.0,https://www.flipkart.com/gini-jony-boys-printed-cotton-blend-t-shirt/p/itmf7ysn4rza4ts6?pid=KTBF7YVQNWEVMSUD&lid=LSTKTBF7YVQNWEVMSUDFZXDH9&marketplace=FLIPKART&srno=s_22_845&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF7YVQNWEVMSUD.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,11,ANTHRA MELANGE(C206),Full Sleeve,Round Neck,Single,Regular,22
United Colors of Benetton,Boys Solid Pure Cotton T Shirt,,599.0,https://www.flipkart.com/united-colors-benetton-boys-solid-pure-cotton-t-shirt/p/itm7b31f91df5d9d?pid=KTBFKSCBNPHQDDXT&lid=LSTKTBFKSCBNPHQDDXTEPIQVR&marketplace=FLIPKART&srno=s_22_846&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFKSCBNPHQDDXT.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,4,Black,Half Sleeve,Polo Neck,100% Cotton,Regular,22
Gini & Jony,"Boys Printed, Applique Cotton Blend T Shirt",4.0,589.0,https://www.flipkart.com/gini-jony-boys-printed-applique-cotton-blend-t-shirt/p/itmf9fpdqfrbpsqk?pid=KTBF9FQUBFNVWMHZ&lid=LSTKTBF9FQUBFNVWMHZ5HQMSM&marketplace=FLIPKART&srno=s_22_847&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF9FQUBFNVWMHZ.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,3,ROSIN(C764),Half Sleeve,Round Neck,Cotton,Regular,22
Allen Solly,Girls Printed Cotton Blend T Shirt,4.5,409.0,https://www.flipkart.com/allen-solly-girls-printed-cotton-blend-t-shirt/p/itmf7p7yxdyaahfj?pid=KTBF7ZZW9ZMQ26PM&lid=LSTKTBF7ZZW9ZMQ26PMO6GQRF&marketplace=FLIPKART&srno=s_22_848&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF7ZZW9ZMQ26PM.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,19,Navy,Half Sleeve,Round Neck,100% Cotton,Regular,22
Puma,Boys Printed Cotton Blend T Shirt,,959.0,https://www.flipkart.com/puma-boys-printed-cotton-blend-t-shirt/p/itm94f93292b37ad?pid=KTBFMBVZHPHGBTEH&lid=LSTKTBFMBVZHPHGBTEHIFEF2W&marketplace=FLIPKART&srno=s_22_849&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFMBVZHPHGBTEH.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,,Black,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Flying Machine,Boys Printed Cotton Blend T Shirt,4.2,439.0,https://www.flipkart.com/flying-machine-boys-printed-cotton-blend-t-shirt/p/itmf82j2fbm24pjt?pid=KTBF8FCDZGU8H6FR&lid=LSTKTBF8FCDZGU8H6FRFOACWM&marketplace=FLIPKART&srno=s_22_850&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF8FCDZGU8H6FR.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,29,Black,Half Sleeve,Round Neck,100% COTTON,Regular,22
Indian Terrain,Boys Striped Cotton Blend T Shirt,3.5,999.0,https://www.flipkart.com/indian-terrain-boys-striped-cotton-blend-t-shirt/p/itmf7h6yyeafqhua?pid=KTBF7H6YASRYZMQU&lid=LSTKTBF7H6YASRYZMQUL9F2AX&marketplace=FLIPKART&srno=s_22_851&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF7H6YASRYZMQU.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,4,Dark Blue,Half Sleeve,Polo Neck,Cotton Blend,Regular,22
Icable,Boys Printed Pure Cotton T Shirt,3.8,199.0,https://www.flipkart.com/icable-boys-printed-pure-cotton-t-shirt/p/itm5898ccc2cd44f?pid=KTBFRRAZPZHTYP5Z&lid=LSTKTBFRRAZPZHTYP5ZYX0BNJ&marketplace=FLIPKART&srno=s_22_852&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFRRAZPZHTYP5Z.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,135,GREYDUMPTRUCK,Short Sleeve,Round Neck,Cotton,Regular,22
ADIDAS,Girls Solid Cotton Blend T Shirt,3.8,969.0,https://www.flipkart.com/adidas-girls-solid-cotton-blend-t-shirt/p/itm79d3582d655dd?pid=KTBFJ5Q5C2HEMCC2&lid=LSTKTBFJ5Q5C2HEMCC2PADSGZ&marketplace=FLIPKART&srno=s_22_853&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFJ5Q5C2HEMCC2.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,5,BLACK/WHITE,Short Sleeve,Round Neck,Cotton Blend,Regular,22
Goodway,Boys Printed Cotton Blend T Shirt,4.1,749.0,https://www.flipkart.com/goodway-boys-printed-cotton-blend-t-shirt/p/itm0058d97ae862b?pid=TSHDZNN4RHN3BCAT&lid=LSTTSHDZNN4RHN3BCAT2NYVZU&marketplace=FLIPKART&srno=s_22_854&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.TSHDZNN4RHN3BCAT.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,89,Multicolour,Half Sleeve,Round Neck,100% Cotton,Regular,22
Allen Solly,Boys Self Design Cotton Blend T Shirt,4.0,879.0,https://www.flipkart.com/allen-solly-boys-self-design-cotton-blend-t-shirt/p/itmffgg4tth7vy6a?pid=KTBFFFUBFTPEPGVY&lid=LSTKTBFFFUBFTPEPGVYEUPJOI&marketplace=FLIPKART&srno=s_22_855&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFFFUBFTPEPGVY.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,21,Navy,Half Sleeve,Polo Neck,Cotton,Regular,22
Cherokee,Boys Printed Pure Cotton T Shirt,4.3,569.0,https://www.flipkart.com/cherokee-boys-printed-pure-cotton-t-shirt/p/itmfgvjfb4eyugyd?pid=KTBFGVJ2HJAZYHHT&lid=LSTKTBFGVJ2HJAZYHHTC3ERQL&marketplace=FLIPKART&srno=s_22_856&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGVJ2HJAZYHHT.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,57,ASSORTED,Half Sleeve,Round Neck,100% Cotton,Regular,22
FM KIDS,Boys Printed Cotton Blend T Shirt,3.6,709.0,https://www.flipkart.com/fm-kids-boys-printed-cotton-blend-t-shirt/p/itmf8fcdbtcdr5aq?pid=KTBF8FCDA4XZSPGV&lid=LSTKTBF8FCDA4XZSPGVZBRG01&marketplace=FLIPKART&srno=s_22_857&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF8FCDA4XZSPGV.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,50,Black,Full Sleeve,Round Neck,100% COTTON,Regular,22
Mini Klub,Girls Printed Cotton Blend T Shirt,4.9,349.0,https://www.flipkart.com/mini-klub-girls-printed-cotton-blend-t-shirt/p/itmf3w7xtfngy7ym?pid=KTBF3CB4SYY5VYGY&lid=LSTKTBF3CB4SYY5VYGYCVJJ3K&marketplace=FLIPKART&srno=s_22_858&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF3CB4SYY5VYGY.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,14,MULTI,Sleeveless,Round Neck,100% Cotton,Regular,22
Puma,Boys Striped Polycotton T Shirt,4.7,1099.0,https://www.flipkart.com/puma-boys-striped-polycotton-t-shirt/p/itmfdzfqz7yyarzk?pid=KTBFDZFQYTJ8GJMH&lid=LSTKTBFDZFQYTJ8GJMH0R2OWX&marketplace=FLIPKART&srno=s_22_859&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFDZFQYTJ8GJMH.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,34,Asphalt- Black,Half Sleeve,Round Neck,Polyester,Regular,22
Miss & Chief,Boys Printed Pure Cotton T Shirt,4.4,549.0,https://www.flipkart.com/miss-chief-boys-printed-pure-cotton-t-shirt/p/itm3d24605445bb3?pid=KTBFMTBXH74UWWSK&lid=LSTKTBFMTBXH74UWWSK1E8CN6&marketplace=FLIPKART&srno=s_22_860&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFMTBXH74UWWSK.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,19,"Blue, Orange",Full Sleeve,Round Neck,Cotton,Regular,22
U.S. Polo Assn. Kids,Boys Solid Pure Cotton T Shirt,3.7,758.0,https://www.flipkart.com/u-s-polo-assn-kids-boys-solid-pure-cotton-t-shirt/p/itm6dab6758f1f6e?pid=KTBFHYZ7UTRGTZXP&lid=LSTKTBFHYZ7UTRGTZXP38DDG5&marketplace=FLIPKART&srno=s_22_861&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFHYZ7UTRGTZXP.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,6,USPA NAVY,Full Sleeve,Round Neck,Cotton,Regular,22
Allen Solly,Boys Printed Polycotton T Shirt,4.3,489.0,https://www.flipkart.com/allen-solly-boys-printed-polycotton-t-shirt/p/itmfammzqzfnfgz8?pid=KTBFAMHAGUTBJZWQ&lid=LSTKTBFAMHAGUTBJZWQCYPG1B&marketplace=FLIPKART&srno=s_22_862&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFAMHAGUTBJZWQ.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,21,Purple,Half Sleeve,Round Neck,"65% Cotton, 35% Poly",Regular,22
Flying Machine Kids,Boys Striped Pure Cotton T Shirt,4.4,389.0,https://www.flipkart.com/flying-machine-kids-boys-striped-pure-cotton-t-shirt/p/itm46b525fdd21f3?pid=KTBFJFYW5ESGHUZG&lid=LSTKTBFJFYW5ESGHUZG2SJFEU&marketplace=FLIPKART&srno=s_22_863&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFJFYW5ESGHUZG.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,159,Marshmallow,Short Sleeve,Round Neck,100% COTTON,Regular,22
Barbie,Girls Printed Cotton Blend T Shirt,4.3,259.0,https://www.flipkart.com/barbie-girls-printed-cotton-blend-t-shirt/p/itm4a997cbd2849d?pid=KTBFGJYVNVMBHAFH&lid=LSTKTBFGJYVNVMBHAFHEZZUPO&marketplace=FLIPKART&srno=s_22_864&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGJYVNVMBHAFH.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,158,Purple,Short Sleeve,Round Neck,Cotton Blend,Regular,22
Palm Tree,Boys Graphic Print Cotton Blend T Shirt,4.4,329.0,https://www.flipkart.com/palm-tree-boys-graphic-print-cotton-blend-t-shirt/p/itm30c2168405594?pid=KTBFGPZDK5DFF6VA&lid=LSTKTBFGPZDK5DFF6VA6IJNTL&marketplace=FLIPKART&srno=s_22_865&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGPZDK5DFF6VA.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,43,PEACH NECTAR,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Pepe Jeans,Boys Military Camouflage Pure Cotton T Shirt,3.6,789.0,https://www.flipkart.com/pepe-jeans-boys-military-camouflage-pure-cotton-t-shirt/p/itmfgfktunhszsc7?pid=KTBFGFKSD677E3XW&lid=LSTKTBFGFKSD677E3XWDEB5QA&marketplace=FLIPKART&srno=s_22_866&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGFKSD677E3XW.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,11,DARK DENIM,Half Sleeve,Polo Neck,100% Cotton,Regular,22
Icable,Boys Printed Cotton Blend T Shirt,4.0,269.0,https://www.flipkart.com/icable-boys-printed-cotton-blend-t-shirt/p/itm94e6fb7a5c967?pid=KTBFRMZZKZQWSPCP&lid=LSTKTBFRMZZKZQWSPCP0AYTZA&marketplace=FLIPKART&srno=s_22_867&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFRMZZKZQWSPCP.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,111,TS_SGREY,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Flying Machine Kids,Boys Printed Pure Cotton T Shirt,4.2,399.0,https://www.flipkart.com/flying-machine-kids-boys-printed-pure-cotton-t-shirt/p/itmbd70dc66bb4ae?pid=KTBFJFYWZN29BM4Z&lid=LSTKTBFJFYWZN29BM4ZBLTATJ&marketplace=FLIPKART&srno=s_22_868&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFJFYWZN29BM4Z.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,45,sharp green,Short Sleeve,Round Neck,100% Cotton,Regular,22
Icable,Boys Geometric Print Cotton Blend T Shirt,4.0,269.0,https://www.flipkart.com/icable-boys-geometric-print-cotton-blend-t-shirt/p/itm138bede599959?pid=KTBFRMWYGGNNW8YY&lid=LSTKTBFRMWYGGNNW8YYJSO5ZQ&marketplace=FLIPKART&srno=s_22_869&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFRMWYGGNNW8YY.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,111,TS_MYELLLOW,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Pepe Jeans,Boys Solid Pure Cotton T Shirt,3.8,709.0,https://www.flipkart.com/pepe-jeans-boys-solid-pure-cotton-t-shirt/p/itmfgfkzcchtga8x?pid=KTBFGFKKAQG6PSHH&lid=LSTKTBFGFKKAQG6PSHHIPIIM6&marketplace=FLIPKART&srno=s_22_870&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFGFKKAQG6PSHH.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,38,NAVY,Half Sleeve,Polo Neck,Pure Cotton,Regular,22
Gini & Jony,Boys Printed Cotton Blend T Shirt,3.6,519.0,https://www.flipkart.com/gini-jony-boys-printed-cotton-blend-t-shirt/p/itmfc2sdtfkatyqr?pid=KTBFC2SDWQPMCXMK&lid=LSTKTBFC2SDWQPMCXMKNM3QIF&marketplace=FLIPKART&srno=s_22_871&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFC2SDWQPMCXMK.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,46,CAVIAR (BLACK)(C207),Half Sleeve,Round Neck,Cotton,Regular,22
FabTag - Kiddeo,Boys Graphic Print Cotton Blend T Shirt,4.2,699.0,https://www.flipkart.com/fabtag-kiddeo-boys-graphic-print-cotton-blend-t-shirt/p/itmf7hhsbm59gkdm?pid=KTBF7H8ABKDY7HGP&lid=LSTKTBF7H8ABKDY7HGPHK28ER&marketplace=FLIPKART&srno=s_22_872&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBF7H8ABKDY7HGP.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,347,Multicolour,Half Sleeve,Round Neck,100% cotton,Regular,22
Gkidz,Boys Printed Cotton Blend T Shirt,4.1,699.0,https://www.flipkart.com/gkidz-boys-printed-cotton-blend-t-shirt/p/itmf3w4yjyyyfzag?pid=TSHE5SWR8EGWQJ9H&lid=LSTTSHE5SWR8EGWQJ9HBPQNSF&marketplace=FLIPKART&srno=s_22_873&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.TSHE5SWR8EGWQJ9H.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,16,Black,Half Sleeve,Round Neck,100% Cotton,Regular,22
ADIDAS,Boys Solid Cotton Blend T Shirt,4.7,1269.0,https://www.flipkart.com/adidas-boys-solid-cotton-blend-t-shirt/p/itmb2593e86f5ac7?pid=KTBFJ5Q5RPXDRAQZ&lid=LSTKTBFJ5Q5RPXDRAQZRL5LYU&marketplace=FLIPKART&srno=s_22_874&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFJ5Q5RPXDRAQZ.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,3,GRESIX/BLACK,Half Sleeve,Round Neck,Cotton Blend,Regular,22
Bumchums,Boys & Girls Printed Pure Cotton T Shirt,4.1,309.0,https://www.flipkart.com/bumchums-boys-girls-printed-pure-cotton-t-shirt/p/itmfh75gnnhggapu?pid=KPBFDZTEA6KAYGYG&lid=LSTKPBFDZTEA6KAYGYGOMH515&marketplace=FLIPKART&srno=s_22_875&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KPBFDZTEA6KAYGYG.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,9,Assorted Printed,Short Sleeve,Round Neck,Cotton,Regular,22
Luke and Lilly,Boys Printed Cotton Blend T Shirt,4.0,639.0,https://www.flipkart.com/luke-lilly-boys-printed-cotton-blend-t-shirt/p/itmfhspbfkut3nuh?pid=KTBFAYR25Z2DWGQ2&lid=LSTKTBFAYR25Z2DWGQ2EA5ASM&marketplace=FLIPKART&srno=s_22_876&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFAYR25Z2DWGQ2.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,286,Multicolor2,Short Sleeve,Round Neck,Cotton,Regular,22
Miss & Chief,Boys Printed Pure Cotton T Shirt,,499.0,https://www.flipkart.com/miss-chief-boys-printed-pure-cotton-t-shirt/p/itm35e8dcaf213ea?pid=KTBFSYT5SUHMV3Z7&lid=LSTKTBFSYT5SUHMV3Z7VFJ9NU&marketplace=FLIPKART&srno=s_22_877&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFSYT5SUHMV3Z7.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,,"Red, Navy Blue",Half Sleeve,Round Neck,Cotton,Regular,22
Miss & Chief,Boys Printed Pure Cotton T Shirt,,219.0,https://www.flipkart.com/miss-chief-boys-printed-pure-cotton-t-shirt/p/itm568df9cde96c4?pid=KTBFZ5EJFBMAFXWG&lid=LSTKTBFZ5EJFBMAFXWGE8RCDY&marketplace=FLIPKART&srno=s_22_878&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFZ5EJFBMAFXWG.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,,Orange,Half Sleeve,Round Neck,Cotton,Regular,22
Luke and Lilly,Boys Colorblock Cotton Jersey T Shirt,4.4,449.0,https://www.flipkart.com/luke-lilly-boys-colorblock-cotton-jersey-t-shirt/p/itm3b6dcab2ef532?pid=KTBFSFYABRUWBTWJ&lid=LSTKTBFSFYABRUWBTWJRC8LWO&marketplace=FLIPKART&srno=s_22_879&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.KTBFSFYABRUWBTWJ.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,115,"Blue, Black",Half Sleeve,Round Neck,Cotton,Regular,22
FabTag - Dongli,Boys Printed Cotton Blend T Shirt,4.0,699.0,https://www.flipkart.com/fabtag-dongli-boys-printed-cotton-blend-t-shirt/p/itmb308fed046ea4?pid=TSHE2A867YSRGHG3&lid=LSTTSHE2A867YSRGHG3WB7GLR&marketplace=FLIPKART&srno=s_22_880&otracker=search&otracker1=search&fm=organic&iid=cd83505d-46d0-4b8f-b8f0-80c58581ae36.TSHE2A867YSRGHG3.SEARCH&ssid=pneu72vcls0000001594651177445&qH=406e05abfdea97a8,224,RED_TBLUE,Full Sleeve,Round Neck,Cotton,Regular,22
Batman By Kidsville,Boys Printed Pure Cotton T Shirt,4.3,389.0,https://www.flipkart.com/batman-kidsville-boys-printed-pure-cotton-t-shirt/p/itmfhv9mhhpcqzqs?pid=KTBFHUWYHZSGBCYS&lid=LSTKTBFHUWYHZSGBCYSROPQJY&marketplace=FLIPKART&srno=s_23_881&otracker=search&otracker1=search&fm=organic&iid=ade9128f-67a0-42e3-ad9a-4678f1840c9b.KTBFHUWYHZSGBCYS.SEARCH&ssid=x64pp1fbb40000001594651217088&qH=406e05abfdea97a8,16,White,Short Sleeve,Round Neck,100% Cotton,Regular,23
U.S. Polo Assn. Kids,Boys Printed Cotton Blend T Shirt,4.3,979.0,https://www.flipkart.com/u-s-polo-assn-kids-boys-printed-cotton-blend-t-shirt/p/itm16002f7485916?pid=KTBF9D9YUUMCTYTT&lid=LSTKTBF9D9YUUMCTYTTVLS4SP&marketplace=FLIPKART&srno=s_23_882&otracker=search&otracker1=search&fm=organic&iid=ade9128f-67a0-42e3-ad9a-4678f1840c9b.KTBF9D9YUUMCTYTT.SEARCH&ssid=x64pp1fbb40000001594651217088&qH=406e05abfdea97a8,10,DK. BLUE,Full Sleeve,Polo Neck,Cotton,Regular,23
YouWe Fashion,Boys & Girls Graphic Print Polycotton T Shirt,3.7,249.0,https://www.flipkart.com/youwe-fashion-boys-girls-graphic-print-polycotton-t-shirt/p/itmfefgv89bcyzzf?pid=KTBFEF863CDDMF2T&lid=LSTKTBFEF863CDDMF2TWH5KSG&marketplace=FLIPKART&srno=s_23_883&otracker=search&otracker1=search&fm=organic&iid=ade9128f-67a0-42e3-ad9a-4678f1840c9b.KTBFEF863CDDMF2T.SEARCH&ssid=x64pp1fbb40000001594651217088&qH=406e05abfdea97a8,1212,White,Half Sleeve,Round Neck,Polyester DryFit,Regular,23
Tripr,Boys Printed Pure Cotton T Shirt,4.1,399.0,https://www.flipkart.com/tripr-boys-printed-pure-cotton-t-shirt/p/itm035ec4be6a0aa?pid=KTBFZB567YCWQQQG&lid=LSTKTBFZB567YCWQQQGVLRUTT&marketplace=FLIPKART&srno=s_23_884&otracker=search&otracker1=search&fm=organic&iid=en_rJRXkCPl09EfBmf5Cnl%2Br8vZOe7%2B4CrEypOgAKWD6mTAY3CAEAuegBHK%2BtOJZjs3fFPgKRPmqPI8oKG4UYjbdg%3D%3D&ssid=x64pp1fbb40000001594651217088&qH=406e05abfdea97a8,1503,Red,Full Sleeve,Hooded,100% Cotton,Regular,23
